Date,ASII.JK,BBCA.JK,BBRI.JK,BMRI.JK,EXCL.JK,ICBP.JK,INDF.JK,KLBF.JK,TLKM.JK,UNVR.JK
2020-01-03,0.010908971085078711,0.016442493181901607,0.002267636489508451,-0.003225671190902113,-0.003115370707479692,0.008968682093238645,0.006269533853900944,0.012383835188061854,0.017902753574188468,0.0029239031428385243
2020-01-06,-0.028776920971728792,-0.00955888288679807,-0.01131207531434597,-0.01618122914465181,0.012500152735571701,0.022222151713481297,-0.0031150809828909276,0.003058066881230115,-0.005025168965309357,-0.011661803382611136
2020-01-07,0.0037036257014617657,0.0007423884176200879,0.006864809545613415,0.0,0.003086344425410781,0.0,0.024999918440533175,-0.003048743619338379,-0.005050464674559496,-0.0029498514330732473
2020-01-08,0.0,-0.008902052230971846,-0.004545397691256392,-0.013157834967599369,0.01538460019064436,0.004347812591662503,0.0030487518388297996,-0.030581005752238655,-0.01015228726930939,-0.014792894004945878
2020-01-09,0.014760286722811156,0.008982010558099107,0.0045661526710654154,0.02666654391924439,-0.003030229345122981,-0.0021644954751498524,0.003039560753552939,0.009463694164352221,0.015384577262280263,0.003003001889639201
2020-01-10,-0.0072727948245194796,-0.0022255130577429894,0.002272698845628307,0.003246811790082793,0.0,0.0,0.0,0.0,0.005050548826530221,-0.011976117405383735
2020-01-13,0.014652151742398978,0.002974144703248305,0.02267572725326672,0.0,0.006079145160954091,0.0021691906785583637,-0.012121323962789532,0.0,0.012562796819634237,0.018181887564185928
2020-01-14,0.03610097682180635,0.018532278443722516,0.013303870718168076,0.0032361098171098668,0.006042059838246017,0.004329087527823905,-0.003067456128766799,-0.009374972293764716,-0.0198511227809135,0.008928568147858362
2020-01-15,0.0034843530446608817,-0.005094942263071278,0.0021881563018515404,-0.01290307211529751,-0.024023966659501794,-0.010775924034933104,-0.00923075958243691,-0.0031547095418450466,-0.017721461320118426,0.0
2020-01-16,-0.010416763452531286,0.0021946670823487224,-0.00218337872792862,-0.013072032000662426,0.024615324392008198,0.010893309510709548,0.015528036853285743,0.05379760572556158,-0.007731982226876211,-0.005899848541419006
2020-01-17,-0.007017396357099637,0.0036497110598785465,0.013129025713583431,0.02317892907405361,0.009009228467777408,-0.0021551655747398257,0.009174301466114088,-0.030029995750815663,-0.010389613312290935,-0.0029672118583551343
2020-01-20,-0.01060091212178127,-0.00581833687777733,0.00647940068732189,-0.012945216478842392,0.0,0.0021598203451953513,0.0,0.0030958521993444954,0.0,-0.008928568147858362
2020-01-21,0.003571570916702571,-0.0007312681442188662,0.0021460685179894856,0.00983624467579891,-0.017857313442064537,0.008620662298959303,0.0,-0.006172850001844865,0.02099729383179083,0.0
2020-01-22,-0.0035588601951329624,0.0014640382177943945,0.008565202921211545,0.012986954760133784,-0.03030308925117431,0.004273490828212045,-0.024242497281821707,-0.012422210415389046,-0.007711935154055771,-0.003003076039664876
2020-01-23,0.007142924630807235,0.0,0.0063696033066464874,-0.003204993747808693,0.006250030775077908,-0.004255305817828181,0.012422321412098869,-0.009433933663542282,0.005181305102518463,0.003012121670080914
2020-01-24,-0.010638182011297515,-0.0043858662337952214,0.0,0.019292468247114947,-0.009316725158239003,0.0,0.006135064749697827,-0.022222387394083554,0.010309366893872296,-0.018018085487861213
2020-01-27,-0.035842407975752666,0.004405186793807747,-0.018987356254721144,-0.025236481332399863,-0.04075227424985339,-0.004273586167557575,-0.009146407078809093,-0.01298712448578121,-0.020408336756428835,0.012232563228596893
